job_name,submit_time,duration,region,k,L_max,submit_local_hour,band,alpha,assigned_region
j_114704,9053544.3,1643.4,India,1,54205.5,0.37,night,1.0,US_West
j_023486,9053608.3,810.5,US_Central,2,24392.3,12.89,day,1.0,US_West
j_132996,9053977.2,8715.5,Japan,1,50015.1,3.99,night,1.0,US_East
j_059951,9054095.0,1800.0,France,3,262.1,20.03,night,1.0,US_East
j_023498,9054364.3,76.8,US_Central,3,457.2,13.1,day,1.0,US_Central
j_023489,9054374.8,8.9,US_Central,5,2.8,13.1,day,1.0,US_West
j_041712,9054696.9,10.3,US_East,5,3.5,14.19,day,1.0,US_East
j_096457,9054799.4,5783.1,Korea,1,62798.2,4.22,night,1.0,France
j_132960,9055038.2,5767.0,Japan,1,46390.0,4.29,night,1.0,US_East
j_114727,9055261.4,1979.2,India,1,45448.3,0.85,night,1.0,US_Central
j_005220,9055274.6,6.8,US_West,5,3.6,11.35,day,1.0,US_West
j_041726,9055408.4,6.8,US_East,5,1.3,14.39,day,1.0,US_Central
j_041711,9055681.2,3.0,US_East,5,4.0,14.47,day,1.0,France
j_041702,9055717.8,3.5,US_East,5,2.5,14.48,day,1.0,France
j_132980,9055809.2,2793.2,Japan,1,56124.4,4.5,night,1.0,US_Central
j_041710,9055848.4,99.4,US_East,4,43.2,14.51,day,1.0,US_West
j_096481,9055850.2,10.1,Korea,5,2.4,4.51,night,1.0,US_East
j_023479,9055881.3,10.4,US_Central,4,36.2,13.52,day,1.0,France
j_041742,9056110.3,6662.3,US_East,1,43949.4,14.59,day,1.0,US_East
j_005249,9056308.9,1711.0,US_West,2,20177.2,11.64,day,1.0,US_Central
j_114736,9056430.3,1727.9,India,2,22832.8,1.18,night,1.0,US_Central
j_023459,9056683.0,626.8,US_Central,3,539.7,13.75,day,1.0,US_West
j_023472,9056730.9,181.3,US_Central,3,177.7,13.76,day,1.0,France
j_041719,9057000.7,981.0,US_East,2,23734.7,14.83,day,1.0,US_East
j_023499,9057063.4,3.1,US_Central,5,2.1,13.85,day,1.0,US_West
j_132953,9057358.9,21.0,Japan,4,51.8,4.93,night,1.0,France
j_005231,9057367.2,37.2,US_West,4,47.4,11.94,day,1.0,US_Central
j_096490,9057380.2,19611.4,Korea,1,66180.7,4.94,night,1.0,US_East
j_114731,9057545.0,4.2,India,5,1.1,1.48,night,1.0,US_East
j_023453,9057586.8,37.9,US_Central,4,44.5,14.0,day,1.0,US_East
j_023464,9057612.2,14.3,US_Central,4,53.5,14.0,day,1.0,US_West
j_041703,9057883.0,1959.4,US_East,2,21552.8,15.08,day,1.0,US_West
j_059966,9058145.0,1889.8,France,2,26785.1,21.15,night,1.0,US_West
j_023456,9058332.4,7.8,US_Central,5,1.0,14.2,day,1.0,US_West
j_005221,9058534.3,10.9,US_West,4,15.2,12.26,day,1.0,France
j_005235,9058557.1,2.1,US_West,5,3.0,12.27,day,1.0,France
j_078237,9058727.6,58.0,Germany,3,442.0,21.31,night,1.0,US_West
j_114702,9058821.8,1720.4,India,2,18296.7,1.84,night,1.0,US_West
j_023492,9059015.4,31.6,US_Central,4,36.9,14.39,day,1.0,US_West
j_023481,9059303.9,3.1,US_Central,5,1.9,14.47,day,1.0,US_West
j_023469,9059338.4,2.7,US_Central,5,1.2,14.48,day,1.0,US_West
j_114712,9059484.5,7.9,India,5,3.0,2.02,night,1.0,France
j_023455,9059814.0,2.0,US_Central,5,3.1,14.62,day,1.0,France
j_132981,9059939.3,11064.6,Japan,1,53425.8,5.65,night,1.0,France
j_023494,9059955.2,2.0,US_Central,5,1.5,14.65,day,1.0,France
j_005202,9060146.3,4159.6,US_West,2,7477.6,12.71,day,1.0,France
j_114724,9060169.7,23.2,India,4,16.5,2.21,night,1.0,US_West
j_096459,9060272.5,74.9,Korea,3,381.5,5.74,night,1.0,France
j_078240,9060414.2,3.3,Germany,5,1.4,21.78,night,1.0,US_West
j_114703,9060417.0,5.1,India,5,4.3,2.28,night,1.0,France
j_005246,9061066.3,4534.8,US_West,1,53909.1,12.96,day,1.0,France
j_114733,9061490.7,6941.2,India,1,68008.4,2.58,night,1.0,France
j_096498,9061765.2,998.1,Korea,2,19496.3,6.16,night,1.0,US_West
j_005232,9062021.9,164.8,US_West,3,277.1,13.23,day,1.0,France
j_059976,9062083.6,185.9,France,3,175.7,22.25,night,1.0,US_West
j_041727,9062209.5,3.6,US_East,5,1.8,16.28,day,1.0,US_East
j_114741,9062429.4,4054.6,India,1,51819.0,2.84,night,1.0,France
j_005225,9062469.5,4063.0,US_West,2,15431.9,13.35,day,1.0,France
j_023460,9062547.9,1583.9,US_Central,1,71627.3,15.37,day,1.0,US_West
j_078230,9062619.0,9.5,Germany,4,16.4,22.39,night,1.0,France
j_059960,9062678.6,23.4,France,4,32.2,22.41,night,1.0,US_West
j_059958,9062809.6,1109.0,France,1,65563.3,22.45,night,1.0,US_West
j_023485,9063180.3,2311.9,US_Central,1,48760.3,15.55,day,1.0,US_West
j_114749,9063249.0,2066.3,India,1,64890.1,3.07,night,1.0,US_West
j_005200,9063803.3,4.3,US_West,5,2.2,13.72,day,1.0,US_West
j_023474,9063938.3,17.0,US_Central,5,3.1,15.76,day,1.0,France
j_114705,9064313.9,956.6,India,2,8342.6,3.36,night,1.0,US_West
j_114707,9064338.2,1399.6,India,2,25608.7,3.37,night,1.0,US_East
j_078202,9064403.5,156.7,Germany,3,398.9,22.89,night,1.0,US_West
j_059981,9064404.0,330.0,France,3,164.9,22.89,night,1.0,US_West
j_132989,9064404.4,8.7,Japan,4,20.3,6.89,night,1.0,France
j_005210,9064431.7,189.1,US_West,3,517.5,13.9,day,1.0,France
j_023490,9064769.8,48.4,US_Central,4,17.0,15.99,day,1.0,US_West
j_059989,9065110.8,6.3,France,5,1.4,23.09,night,1.0,France
j_041739,9065166.7,3350.9,US_East,2,8544.1,17.1,day,1.0,France
j_132961,9065218.8,22.0,Japan,4,24.0,7.12,night,1.0,France
j_132971,9065507.6,10197.2,Japan,1,58360.1,7.2,night,1.0,US_West
j_059972,9065773.6,3964.1,France,2,11976.0,23.27,night,1.0,France
j_078215,9066052.7,5237.4,Germany,1,47575.2,23.35,night,1.0,US_West
j_078200,9066221.0,190.1,Germany,3,588.6,23.39,night,1.0,France
j_005227,9066269.5,8.6,US_West,5,1.5,14.41,day,1.0,US_West
j_096482,9066697.0,6.0,Korea,5,4.7,7.53,night,1.0,US_West
j_059974,9066868.1,5.1,France,5,4.8,23.57,night,1.0,US_West
j_114718,9067251.6,7323.7,India,1,82437.8,4.18,night,1.0,US_West
j_132964,9067807.1,63.2,Japan,3,264.8,7.84,night,1.0,US_West
j_078233,9067933.6,6.9,Germany,5,1.5,23.87,night,1.0,France
j_005201,9068610.9,155.9,US_West,3,290.7,15.06,day,1.0,France
j_059967,9068661.5,2968.1,France,2,10645.2,0.07,night,1.0,US_West
j_078212,9069206.5,1.4,Germany,5,1.9,0.22,night,1.0,France
j_078207,9069223.6,78.7,Germany,4,25.2,0.23,night,1.0,US_West
j_078245,9069241.7,19893.4,Germany,1,68116.2,0.23,night,1.0,US_West
j_023471,9069277.8,53.6,US_Central,4,22.3,17.24,day,1.0,France
j_114706,9069297.0,8119.5,India,1,59047.0,4.75,night,1.0,US_West
j_078210,9069395.6,2556.1,Germany,1,46397.2,0.28,night,1.0,US_West
j_114709,9070463.5,21600.0,India,1,45521.0,5.07,night,1.0,France
j_078243,9070514.5,4367.6,Germany,1,72139.8,0.59,night,1.0,US_West
j_005229,9070632.9,12.2,US_West,5,3.7,15.62,day,1.0,US_West
j_059984,9070739.9,7588.3,France,1,71778.5,0.65,night,1.0,France
j_023458,9070818.9,29.4,US_Central,4,19.7,17.67,day,1.0,France
j_078246,9071753.9,4136.3,Germany,2,10198.8,0.93,night,1.0,France
j_059952,9071904.8,6899.5,France,1,54931.2,0.97,night,1.0,US_West
j_078260,9072350.7,40.5,Germany,3,405.1,1.1,night,1.0,France
j_005261,9072363.3,2000.4,US_West,1,86097.0,16.1,day,1.0,US_West
j_133033,9072597.7,399.4,Japan,2,9952.9,9.17,day,1.0,France
j_078277,9072654.6,9748.9,Germany,1,66025.1,1.18,night,1.0,France
j_096525,9072775.1,96.3,Korea,3,133.4,9.22,day,1.0,France
j_060007,9073535.5,189.2,France,3,240.3,1.43,night,1.0,France
j_114768,9073867.4,4955.0,India,1,60100.4,6.02,night,1.0,France
j_060043,9073868.7,14397.0,France,1,46149.2,1.52,night,1.0,France
j_005281,9074037.3,17.2,US_West,5,1.8,16.57,day,1.0,France
j_114778,9074066.1,2879.2,India,1,68391.1,6.07,night,1.0,US_West
j_096547,9074781.0,18.3,Korea,4,20.6,9.77,day,1.0,France
j_096532,9075742.1,66.1,Korea,4,45.0,10.04,day,1.0,France
j_023547,9075974.1,2.9,US_Central,5,1.9,19.1,day,1.0,France
j_060011,9076081.8,21600.0,France,1,73825.7,2.13,night,1.0,France
j_133029,9076922.2,5.2,Japan,5,1.1,10.37,day,1.0,US_West
j_133039,9077119.5,4213.8,Japan,1,81549.0,10.42,day,1.0,France
j_133025,9077563.9,1.9,Japan,5,2.7,10.55,day,1.0,US_West
j_114776,9077696.3,66.1,India,3,260.7,7.08,night,1.0,France
j_096522,9078066.6,12045.1,Korea,1,52488.5,10.69,day,1.0,US_West
j_005298,9078220.5,5.0,US_West,5,4.5,17.73,day,1.0,US_West
j_060012,9078266.7,1250.1,France,1,49829.9,2.74,night,1.0,US_West
j_133016,9078402.2,5.6,Japan,5,2.9,10.78,day,1.0,US_West
j_005255,9078685.4,38.2,US_West,4,31.4,17.86,day,1.0,US_West
j_133031,9078826.5,3.7,Japan,5,2.5,10.9,day,1.0,France
j_096517,9079336.7,27.8,Korea,4,57.5,11.04,day,1.0,France
j_078252,9079485.4,6557.7,Germany,1,62223.2,3.08,night,1.0,France
j_060023,9079620.0,5035.3,France,1,53453.5,3.12,night,1.0,US_West
j_060020,9079713.9,101.8,France,3,370.7,3.14,night,1.0,France
j_041783,9079737.0,4.7,US_East,5,2.0,21.15,night,1.0,Japan
j_078268,9079953.7,4.5,Germany,5,3.6,3.21,night,1.0,France
j_096524,9080159.9,108.4,Korea,3,286.7,11.27,day,1.0,US_West
j_078266,9080182.8,30.1,Germany,4,15.1,3.27,night,1.0,US_West
j_005286,9080248.8,5075.8,US_West,1,69671.3,18.29,day,1.0,US_West
j_133002,9080275.4,90.9,Japan,3,149.8,11.3,day,1.0,France
j_133024,9080467.2,233.7,Japan,3,587.6,11.35,day,1.0,France
j_078269,9080479.0,5.2,Germany,5,1.2,3.36,night,1.0,US_West
j_114759,9081073.5,5823.9,India,1,52908.8,8.02,day,1.0,US_West
j_096503,9081147.7,9.1,Korea,4,26.0,11.54,day,1.0,US_West
j_096520,9081376.5,21600.0,Korea,1,45209.3,11.6,day,1.0,Japan
j_078295,9081816.4,4763.5,Germany,1,72395.2,3.73,night,1.0,France
j_096528,9082147.2,2.3,Korea,5,1.4,11.82,day,1.0,US_West
j_133011,9082607.0,12608.5,Japan,1,63662.0,11.95,day,1.0,US_West
j_096511,9082958.6,16.8,Korea,5,1.6,12.04,day,1.0,US_East
j_096541,9083343.7,3676.0,Korea,1,47148.5,12.15,day,1.0,US_West
j_023537,9083363.5,4837.4,US_Central,2,19865.1,21.16,night,1.0,US_West
j_060039,9083915.9,3.6,France,5,3.8,4.31,night,1.0,US_West
j_005253,9083919.7,1856.7,US_West,1,62840.5,19.31,day,1.0,France
j_096526,9083958.6,17.3,Korea,4,24.2,12.32,day,1.0,US_East
j_133003,9084036.4,26.6,Japan,4,15.5,12.34,day,1.0,US_West
j_060029,9084066.5,1504.0,France,2,24757.8,4.35,night,1.0,US_East
j_060015,9084180.0,4.5,France,5,2.6,4.38,night,1.0,US_West
j_023512,9084324.3,147.7,US_Central,3,194.6,21.42,night,1.0,France
j_096513,9084376.8,39.4,Korea,4,21.9,12.44,day,1.0,US_West
j_078278,9084472.4,3.2,Germany,5,1.4,4.46,night,1.0,US_East
j_133028,9084834.9,9.1,Japan,4,41.8,12.57,day,1.0,France
j_096529,9084881.3,2922.3,Korea,1,73036.9,12.58,day,1.0,France
j_133018,9084898.4,5.5,Japan,5,1.0,12.58,day,1.0,US_East
j_096505,9084942.3,3.4,Korea,5,2.1,12.6,day,1.0,US_East
j_133010,9084984.5,7.0,Japan,4,39.1,12.61,day,1.0,France
j_005258,9085110.0,3818.6,US_West,1,58509.3,19.64,day,1.0,US_East
j_041755,9085194.0,7346.9,US_East,2,11110.7,22.66,night,1.0,France
j_133041,9085327.0,6.1,Japan,5,4.9,12.7,day,1.0,US_East
j_114788,9085967.2,1.6,India,5,3.7,9.38,day,1.0,France
j_078259,9086688.1,2796.2,Germany,2,7953.7,5.08,night,1.0,US_West
j_078274,9086815.0,1836.6,Germany,1,82458.9,5.12,night,1.0,US_West
j_133021,9086861.5,39.1,Japan,4,34.5,13.13,day,1.0,US_East
j_096544,9087130.5,7.2,Korea,5,4.3,13.2,day,1.0,US_West
j_060027,9087294.7,86.7,France,3,475.3,5.25,night,1.0,US_East
j_041757,9087398.0,1887.9,US_East,2,23934.8,23.28,night,1.0,US_West
j_041772,9087423.9,4400.0,US_East,1,76100.4,23.28,night,1.0,US_East
j_096508,9087435.5,5.2,Korea,5,3.2,13.29,day,1.0,US_East
j_096533,9087735.0,21.1,Korea,4,32.8,13.37,day,1.0,France
j_023519,9087787.7,2225.6,US_Central,1,78552.1,22.39,night,1.0,France
j_114754,9087808.9,11092.6,India,1,51557.0,9.89,day,1.0,France
j_096510,9088549.9,25.0,Korea,4,22.6,13.6,day,1.0,France
j_133045,9088830.9,330.8,Japan,3,211.3,13.68,day,1.0,France
j_041758,9088855.8,14888.5,US_East,1,73561.9,23.68,night,1.0,US_West
j_133006,9088865.0,31.5,Japan,4,21.9,13.68,day,1.0,US_East
j_133036,9089026.6,2.1,Japan,5,1.3,13.73,day,1.0,US_East
j_005254,9089079.5,3.6,US_West,5,3.5,20.74,night,1.0,US_East
j_023515,9089392.8,5616.8,US_Central,1,61211.4,22.83,night,1.0,US_West
j_114774,9089396.8,24.6,India,4,37.0,10.33,day,1.0,US_East
j_133044,9089596.7,11.5,Japan,5,4.8,13.89,day,1.0,US_East
j_114775,9089645.8,28.9,India,4,21.4,10.4,day,1.0,US_East
j_041751,9089708.7,2.2,US_East,5,4.6,23.92,night,1.0,US_East
j_096534,9089869.1,14.0,Korea,5,1.1,13.96,day,1.0,France
j_041779,9090553.9,3852.9,US_East,1,73483.4,0.15,night,1.0,US_East
j_114764,9090776.2,1.7,India,5,1.1,10.72,day,1.0,US_West
j_023540,9090806.6,5377.3,US_Central,2,26068.2,23.22,night,1.0,France
j_096514,9091025.6,31.5,Korea,4,45.7,14.28,day,1.0,France
j_060009,9091261.2,1233.6,France,1,46199.9,6.35,night,1.0,US_East
j_041799,9091304.9,5862.1,US_East,1,59908.9,0.36,night,1.0,US_West
j_023538,9091332.0,1626.5,US_Central,2,28236.1,23.37,night,1.0,France
j_114798,9091559.9,416.8,India,3,440.0,10.93,day,1.0,France
j_041771,9091675.1,1885.4,US_East,1,71719.1,0.47,night,1.0,US_East
j_060021,9092189.0,14988.7,France,1,60368.8,6.61,night,1.0,US_West
j_041767,9092394.4,14796.0,US_East,1,45821.2,0.67,night,1.0,US_West
j_133047,9092571.6,2.0,Japan,5,2.0,14.71,day,1.0,France
j_114789,9092635.1,35.6,India,4,47.2,11.23,day,1.0,US_East
j_078273,9092768.4,1015.1,Germany,2,7869.2,6.77,night,1.0,US_West
j_133008,9092978.2,29.0,Japan,4,23.7,14.83,day,1.0,US_West
j_060033,9093227.7,5.6,France,5,1.3,6.9,night,1.0,France
j_023520,9093267.5,7.4,US_Central,5,1.9,23.91,night,1.0,US_West
j_060040,9093399.9,7700.1,France,1,50603.7,6.94,night,1.0,US_West
j_096501,9093545.0,27.5,Korea,4,19.8,14.98,day,1.0,France
j_133032,9094136.7,907.0,Japan,2,12752.1,15.15,day,1.0,US_East
j_041753,9094156.7,8.5,US_East,5,2.2,1.15,night,1.0,US_West
j_096504,9094215.0,18.3,Korea,5,1.4,15.17,day,1.0,France
j_041786,9094237.0,8297.5,US_East,1,79246.0,1.18,night,1.0,France
j_133007,9094482.3,14082.7,Japan,2,8049.7,15.25,day,1.0,France
j_133043,9094819.8,1386.0,Japan,2,8028.6,15.34,day,1.0,US_West
j_096507,9094937.5,16.6,Korea,5,2.9,15.37,day,1.0,France
j_005273,9094965.9,6.8,US_West,5,1.2,22.38,night,1.0,France
j_041763,9095097.2,3.8,US_East,5,3.7,1.42,night,1.0,US_West
j_005287,9095518.3,2958.1,US_West,1,48156.0,22.53,night,1.0,France
j_114787,9095937.4,71.6,India,4,23.0,12.15,day,1.0,France
j_133037,9096265.7,4768.1,Japan,1,63293.8,15.74,day,1.0,France
j_005295,9096821.1,4758.5,US_West,1,50408.7,22.89,night,1.0,France
j_005265,9096843.4,7.7,US_West,5,3.5,22.9,night,1.0,US_West
j_023523,9097211.7,1.4,US_Central,5,4.0,1.0,night,1.0,US_East
j_005289,9097517.7,4724.6,US_West,1,46729.3,23.09,night,1.0,US_West
j_096516,9097565.1,6.8,Korea,5,1.2,16.1,day,1.0,US_West
j_023542,9097695.5,3092.1,US_Central,1,75739.3,1.14,night,1.0,US_East
j_114794,9097729.2,38.1,India,4,37.9,12.65,day,1.0,US_East
j_023501,9097799.2,14591.8,US_Central,1,45783.0,1.17,night,1.0,US_West
j_114772,9097820.9,4.3,India,5,3.4,12.67,day,1.0,France
j_023543,9097823.1,782.4,US_Central,2,23283.0,1.17,night,1.0,France
j_041785,9097862.4,21600.0,US_East,1,44779.2,2.18,night,1.0,US_East
j_023522,9097953.2,1087.9,US_Central,2,17591.3,1.21,night,1.0,US_West
j_023534,9097996.0,21600.0,US_Central,1,85090.9,1.22,night,1.0,US_East
j_023526,9098089.9,16468.3,US_Central,1,45620.8,1.25,night,1.0,France
j_041768,9098292.3,22.2,US_East,4,56.1,2.3,night,1.0,US_East
j_133040,9098317.1,16565.2,Japan,1,60124.1,16.31,day,1.0,US_West
j_023500,9098329.2,3213.3,US_Central,1,54442.8,1.31,night,1.0,US_West
j_133014,9098404.0,12.4,Japan,4,47.2,16.33,day,1.0,France
j_041790,9099212.1,9106.3,US_East,1,49708.7,2.56,night,1.0,US_West
j_114769,9100604.8,3.4,India,5,1.2,13.45,day,1.0,US_West
j_114790,9100797.7,1.4,India,5,1.6,13.5,day,1.0,France
j_005252,9100866.4,30.8,US_West,4,36.0,0.02,night,1.0,France
j_133048,9101054.5,4612.0,Japan,1,71047.1,17.07,day,1.0,France
j_096535,9101199.2,2.9,Korea,5,4.8,17.11,day,1.0,France
j_005291,9101792.7,19.3,US_West,4,21.3,0.28,night,1.0,US_West
j_060031,9101879.4,4635.5,France,1,69439.5,9.3,day,1.0,France
j_078293,9101886.2,15716.0,Germany,1,51444.4,9.3,day,1.0,France
j_096527,9102067.4,603.6,Korea,3,202.8,17.35,day,1.0,US_East
j_114756,9102080.0,2.7,India,5,2.9,13.86,day,1.0,US_East
j_005280,9102820.2,1243.9,US_West,2,7486.3,0.56,night,1.0,US_East
j_005296,9103153.5,9125.5,US_West,1,69414.0,0.65,night,1.0,France
j_060046,9103558.0,81.9,France,3,482.1,9.77,day,1.0,US_East
j_114786,9103637.5,4.5,India,5,3.4,14.29,day,1.0,US_West
j_133000,9103806.5,3.8,Japan,5,1.6,17.84,day,1.0,France
j_023549,9103861.5,2773.1,US_Central,1,65195.7,2.85,night,1.0,US_East
j_023510,9104004.7,5.1,US_Central,5,4.5,2.89,night,1.0,US_East
j_060013,9104060.2,12.2,France,4,27.9,9.91,day,1.0,US_West
j_133042,9104159.0,1727.3,Japan,2,9324.9,17.93,day,1.0,US_East
j_060032,9104629.9,4.6,France,5,4.6,10.06,day,1.0,France
j_060047,9105420.6,153.0,France,3,399.3,10.28,day,1.0,France
j_114785,9105685.7,1.5,India,5,2.7,14.86,day,1.0,France
j_023513,9106537.6,2239.1,US_Central,1,61500.7,3.59,night,1.0,US_West
j_078279,9106677.7,11607.5,Germany,2,8910.9,10.63,day,1.0,France
j_041791,9106703.1,2998.7,US_East,1,53815.8,4.64,night,1.0,US_West
j_078271,9106840.9,75.4,Germany,3,135.7,10.68,day,1.0,France
j_041778,9106969.2,7278.5,US_East,1,45317.7,4.71,night,1.0,US_West
j_060004,9107456.0,4.3,France,5,1.8,10.85,day,1.0,US_West
j_114782,9107703.8,193.6,India,3,351.5,15.42,day,1.0,US_West
j_078285,9107773.7,4.6,Germany,5,3.5,10.94,day,1.0,US_West
j_060042,9107803.5,4338.5,France,1,47926.5,10.95,day,1.0,US_West
j_060018,9107885.2,4.3,France,5,1.6,10.97,day,1.0,France
j_078294,9108022.9,4.8,Germany,5,1.0,11.01,day,1.0,US_West
j_023530,9108147.6,1481.9,US_Central,2,22004.4,4.04,night,1.0,France
j_023539,9108194.4,603.0,US_Central,2,13153.4,4.05,night,1.0,France
j_114751,9108200.3,147.3,India,3,406.9,15.56,day,1.0,US_West
j_114753,9108815.4,9.8,India,5,3.8,15.73,day,1.0,France
j_041756,9108911.1,11759.9,US_East,1,77210.7,5.25,night,1.0,France
j_060017,9109754.5,499.6,France,3,211.2,11.49,day,1.0,US_West
j_060003,9110066.2,52.3,France,4,48.6,11.57,day,1.0,France
j_096543,9110234.0,3.0,Korea,5,1.6,19.62,day,1.0,France
j_114765,9110408.5,17315.5,India,1,52763.6,16.17,day,1.0,US_East
j_114771,9110451.2,20.4,India,4,48.9,16.18,day,1.0,US_West
j_060030,9110636.5,3.8,France,5,1.1,11.73,day,1.0,US_East
j_078263,9111041.2,12.3,Germany,5,4.5,11.84,day,1.0,US_East
j_078251,9111188.3,5.0,Germany,5,3.3,11.89,day,1.0,France
j_133013,9111212.2,9279.9,Japan,1,68890.8,19.89,day,1.0,US_West
j_005263,9111425.2,1038.4,US_West,2,7897.3,2.95,night,1.0,US_East
j_023511,9111632.7,8.3,US_Central,5,3.1,5.01,night,1.0,US_West
j_114797,9112682.0,2.6,India,5,3.2,16.8,day,1.0,France
j_005277,9112744.4,21600.0,US_West,1,50641.9,3.32,night,1.0,US_West
j_078299,9112841.6,102.6,Germany,4,42.6,12.34,day,1.0,US_West
j_078284,9112964.2,14.0,Germany,4,59.8,12.38,day,1.0,France
j_114758,9113050.7,76.0,India,4,44.4,16.9,day,1.0,France
j_060022,9113194.6,5637.2,France,1,70900.5,12.44,day,1.0,US_West
j_078282,9113195.3,2.5,Germany,5,3.6,12.44,day,1.0,France
j_060041,9113350.9,5.3,France,5,1.1,12.49,day,1.0,France
j_041784,9113426.2,5.1,US_East,5,2.6,6.51,night,1.0,France
j_060016,9113522.2,3825.1,France,2,15018.6,12.53,day,1.0,US_West
j_005268,9113676.3,5926.9,US_West,1,52490.2,3.58,night,1.0,US_East
j_078250,9113970.3,356.5,Germany,3,137.1,12.66,day,1.0,US_East
j_078264,9114046.8,591.7,Germany,3,276.7,12.68,day,1.0,France
j_060001,9114718.7,11.8,France,5,3.4,12.87,day,1.0,US_West
j_060035,9115141.6,33.2,France,4,16.7,12.98,day,1.0,US_West
j_078265,9115214.8,18.4,Germany,4,32.6,13.0,day,1.0,France
j_060034,9115753.3,12404.1,France,1,86029.4,13.15,day,1.0,US_West
j_078296,9116299.3,7.7,Germany,5,2.1,13.31,day,1.0,France
j_133019,9116450.4,31.5,Japan,4,50.1,21.35,night,1.0,France
j_060019,9116505.8,4.1,France,5,1.6,13.36,day,1.0,US_West
j_041764,9116705.3,21600.0,US_East,1,78705.5,7.42,night,1.0,France
j_114762,9117013.8,13361.6,India,1,81955.8,18.0,day,1.0,US_West
j_078253,9117344.7,13.2,Germany,4,30.6,13.6,day,1.0,US_West
j_060025,9117412.2,1.9,France,5,2.4,13.61,day,1.0,France
j_060026,9117473.0,197.5,France,3,217.8,13.63,day,1.0,France
j_060005,9118369.8,4.0,France,5,2.4,13.88,day,1.0,US_West
j_078290,9118470.1,202.1,Germany,3,433.6,13.91,day,1.0,France
j_005279,9118509.3,1229.3,US_West,2,8503.7,4.92,night,1.0,France
j_005297,9118713.2,2769.4,US_West,1,77623.2,4.98,night,1.0,France
j_133046,9118717.4,4067.3,Japan,1,51557.0,21.98,night,1.0,US_West
j_005299,9119011.5,18298.7,US_West,1,46839.8,5.06,night,1.0,US_West
j_096531,9119504.4,452.1,Korea,2,8909.0,22.2,night,1.0,France
j_041754,9119649.2,3.0,US_East,5,1.0,8.24,day,1.0,France
j_005290,9120868.8,5.0,US_West,5,3.6,5.57,night,1.0,US_West
j_133001,9120936.7,62.7,Japan,4,21.3,22.59,night,1.0,France
j_078280,9120982.4,564.6,Germany,3,435.2,14.61,day,1.0,France
j_078272,9120984.6,103.2,Germany,3,270.4,14.61,day,1.0,US_West
j_078288,9121036.0,230.3,Germany,3,552.5,14.62,day,1.0,France
j_078262,9121082.2,5.4,Germany,5,1.0,14.63,day,1.0,France
j_023536,9121176.0,3265.0,US_Central,2,18529.2,7.66,night,1.0,France
j_060000,9121300.2,35.4,France,4,22.6,14.69,day,1.0,US_West
j_005264,9121357.7,6.3,US_West,5,2.0,5.71,night,1.0,US_East
j_096545,9121495.3,3.0,Korea,5,1.7,22.75,night,1.0,US_East
j_041765,9121662.3,651.7,US_East,1,44743.1,8.8,day,1.0,France
j_005257,9121875.7,9872.2,US_West,1,43260.7,5.85,night,1.0,US_West
j_078281,9122087.3,5.3,Germany,5,1.2,14.91,day,1.0,US_West
j_096502,9122884.2,6.8,Korea,5,3.4,23.13,night,1.0,France
j_041787,9122944.5,19.7,US_East,4,54.3,9.15,day,1.0,France
j_078298,9123245.8,5.0,Germany,5,3.7,15.23,day,1.0,US_West
j_023507,9123529.1,3.0,US_Central,5,1.1,8.31,day,1.0,France
j_114799,9123813.4,11.9,India,5,1.4,19.89,day,1.0,US_East
j_096540,9123934.0,10650.8,Korea,1,75192.5,23.43,night,1.0,France
j_023527,9124126.5,115.4,US_Central,4,41.2,8.48,day,1.0,France
j_078261,9124212.7,2.6,Germany,5,1.1,15.5,day,1.0,US_West
j_133035,9124597.3,3.5,Japan,5,1.1,23.61,night,1.0,US_West
j_114767,9124770.3,5350.0,India,1,75410.8,20.16,night,1.0,France
j_041752,9124782.0,16.5,US_East,5,1.2,9.66,day,1.0,France
j_041798,9124802.4,2108.1,US_East,1,63349.3,9.67,day,1.0,US_West
j_041777,9124899.1,2.1,US_East,5,2.7,9.69,day,1.0,US_West
j_060049,9125246.7,2127.1,France,1,57393.7,15.79,day,1.0,France
j_023514,9125598.3,5.2,US_Central,5,1.3,8.89,day,1.0,US_West
j_114783,9125613.1,1.8,India,5,2.5,20.39,night,1.0,France
j_060038,9125643.4,9.9,France,5,2.6,15.9,day,1.0,France
j_023533,9125829.6,29.7,US_Central,4,32.9,8.95,day,1.0,US_East
j_041794,9126019.1,13615.9,US_East,1,70281.5,10.01,day,1.0,US_East
j_114773,9126048.6,175.2,India,3,300.9,20.51,night,1.0,US_West
j_041792,9126388.8,99.9,US_East,3,450.2,10.11,day,1.0,France
j_041795,9126477.8,383.8,US_East,3,435.1,10.13,day,1.0,US_East
j_005250,9127138.4,4.7,US_West,5,3.4,7.32,night,1.0,US_East
j_041796,9127178.9,64.3,US_East,3,339.7,10.33,day,1.0,France
j_133020,9127299.7,6177.8,Japan,1,75833.5,0.36,night,1.0,France
j_041770,9127399.1,62.2,US_East,3,580.4,10.39,day,1.0,US_West
j_133015,9127556.8,12333.1,Japan,1,49229.7,0.43,night,1.0,US_East
j_041769,9127731.3,8.2,US_East,5,3.0,10.48,day,1.0,US_West
j_023532,9127984.4,81.0,US_Central,4,51.6,9.55,day,1.0,France
j_114755,9128344.9,1376.2,India,1,51618.3,21.15,night,1.0,US_West
